ProteinA,ProteinB,Label
Q9UHI8,Q6DP93,0
Q6BDS2,Q99AU3,0
Q9BUG6,Q8JSN6,0
Q8NH10,Q30NP4,0
Q8TDG4,P69277,0
A6NM43,O92551,0
O75569,Q6VE52,1
Q9NUS5,Q9YXL6,0
Q9H210,P03427,0
P35716,Q3SBS4,0
Q9UJ83,P03466,0
P50990,Q1K9H5,1
Q9Y5K6,Q0A2H0,0
O14791,A4ZNP8,0
Q9H3R5,Q0A2H1,1
Q9UKJ1,B4URF7,0
Q9Y228,B4URE7,0
A6NIJ5,Q1K9E3,0
P30048,C9S3S8,0
P30566,Q6DPA0,0
O43516,P0DOF8,0
Q8N9L1,P03485,0
Q9BY78,Q9YXL3,0
A8MWV9,P03431,0
A0A0K0K1G8,Q8QPK2,0
Q9H9T3,P03502,0
Q6VVX0,P03508,0
P24903,P03427,0
P19525,P03496,1
Q99453,Q1WDM0,0
A0A0A6YYJ7,Q8QPK2,0
P24928,Q5V8Z9,1
Q96JM3,C3W5S7,0
Q9UNE0,P30911,0
O00217,P03452,0
P09914,P03468,0
O43390,P03496,1
Q8TD16,Q9DLK6,0
O60885,A4D8X6,0
A6NJY1,Q01639,0
A6NGE4,P04664,0
Q8N7E2,Q1K9I7,0
O00757,O92551,0
Q8NEV9,Q9WPI5,0
Q8IWB7,O92551,0
Q6ZSA7,P11133,0
O95707,P04664,0
Q9NRW3,Q1K9I7,0
A6NFK2,Q1K9G9,0
Q05DH4,Q9Q0U8,0
A0A1B0GUV7,Q20MD1,0
Q6DN12,C9S3S8,0
Q9BUJ2,Q1K9H2,1
Q9UJX3,Q20MH8,1
Q8N128,I7CAR2,0
O60939,Q0A2M3,0
Q96KT0,Q20MC8,0
Q5TGI4,Q0A2H1,0
Q9Y619,Q01639,0
O75607,Q6VE52,0
O76001,A4D8X6,0
Q96IV0,Q2VC93,0
C9JQL5,Q30NP4,0
Q7Z5R6,Q91MA7,0
Q96GA7,P03468,0
Q9UQ16,Q1WDM0,0
P21589,P06821,0
Q96H22,H9XIJ5,0
A8MRT5,Q8JSN8,0
Q8WWQ2,Q2VC93,0
Q9UKT9,O92551,0
Q9Y651,Q9DLK6,0
Q8TDG2,Q99AU3,0
Q96AM1,A0A0X9JHC1,0
Q92966,A4ZNQ3,1
Q96E39,Q20MC8,0
Q9HCQ5,P03466,0
O60503,Q20P38,0
Q96L33,Q03909,0
P56856,Q8JSN8,0
Q6P2P2,Q9YXL3,0
Q9Y6G5,Q9Q0U7,0
A0A1W2PS18,P03468,0
Q68EN5,Q38SQ2,0
Q8WVP5,P03466,0
Q9Y289,Q9YXL3,0
Q9BXP2,P03502,0
Q96M93,C3W6D7,0
Q7L8A9,Q33CG5,0
Q07866,Q8JSN8,1
Q8IUQ4,Q20MC8,1
P57678,P03508,0
Q9Y5F8,P03485,0
Q9Y224,Q20MH3,1
Q9ULW5,Q1K9H2,0
Q96QD9,Q8JSN8,0
H3BTG2,Q9YXL6,0
P58549,Q33CG5,0
Q6ZV50,A7UPX0,0
Q9H2C8,P03452,0
Q9HBI1,Q6DPA0,0
Q8NGU4,P03431,0
Q6J4K2,H6QM92,0
P0DOX7,Q91U50,0
Q2WGJ6,A0A0X9JHC1,0
O76096,Q6DP94,0
Q96MH6,Q2PJP0,0
Q8NEE8,Q38SQ2,0
P00709,B4URF6,0
Q8WWN9,Q20MC8,0
Q9UNN5,P30910,0
B0LPF3,Q6VE52,0
O42043,Q38SQ9,0
O60346,Q6VE52,0
Q12899,B4URF6,0
P78369,P03485,0
Q01524,P03437,0
Q4G163,Q6PNE5,0
O15131,B4URF7,1
Q56A73,P04664,0
P15822,P03496,1
Q5TYM5,C3W5S7,0
Q13112,Q38SQ2,0
O14757,C9S3S8,0
Q6Q6R5,P03428,0
O43318,B4URF6,0
Q9H1D9,Q0A2H1,1
Q9H1K4,A4ZNP8,0
Q9HBJ7,Q91U50,0
P56378,Q1WDM0,0
Q9Y575,P04664,0
Q5VVY1,Q6DPG0,0
Q8IZJ6,A8C8W5,0
P18583,Q0A2H0,1
P98164,Q9YXL6,0
P46736,Q1K9I7,0
Q9UNT1,Q1K9E2,0
Q6P4Q7,O92551,0
Q8TCA0,P03502,0
Q6ZMN7,Q9YP60,0
O75521,H9XIJ5,0
Q6ZVK1,Q20MH8,0
P29317,Q2VC93,0
O95139,P03502,0
O43924,Q01639,0
Q9Y4X0,Q1I2B2,0
P27987,P03466,0
Q9BWH2,Q67296,0
Q8TF30,P0DOF4,0
Q8NC69,Q1I2B2,0
Q7L0L9,P03428,0
Q15699,Q67020,0
O43708,Q07FI1,0
Q9P2J9,P03437,0
A1L3X4,Q82506,0
Q8N0W3,Q6DP94,0
B1AJZ9,Q1WDM0,0
P25440,A4D8X6,0
Q674X7,B4URF7,0
A0A1B0GTS1,P03485,0
Q5T2R2,Q20MH3,0
Q14242,P03431,0
Q6IB77,A8C8W5,0
O15042,Q03909,0
Q96G27,P03485,0
Q9Y4R7,A5Z256,0
Q9NP73,Q20MH4,0
P51636,Q0A442,0
P54756,C3W5S7,0
O14907,Q6VE52,1
Q9HCK5,Q5QF18,0
P51170,Q3SBS5,0
Q9P202,Q6DPU2,0
P09601,Q0A442,0
O60343,A4ZNQ2,0
P08865,Q20MH4,1
O95070,Q0A2M3,0
P23560,B2BUF1,0
B7ZW38,A4ZNQ3,0
Q49A26,Q67020,1
Q8NH57,Q03909,0
O43707,B4URF7,0
O75170,Q0A442,0
P49917,P03493,0
O75396,Q20MH8,1
Q9HC58,Q1K9E3,0
Q8NAP1,P06821,0
Q9HBI1,Q1K9H6,0
Q9H1B7,P03431,0
Q86UQ0,Q3SBS5,0
Q2UY09,P0DOF4,0
P01106,P26053,0
O43149,Q0A442,0
Q9H115,A4ZNP8,0
Q9HD42,P03437,0
P60880,A4D8X6,0
Q99574,H6QM92,0
Q562F6,Q20MH4,0
P19237,Q6DPG0,0
Q6UXV3,A8CDU0,0
Q6UWJ1,B4URF6,0
S6B2B6,Q6PNE5,0
Q9NRY5,B4URA9,0
Q9NVI1,Q38SR2,0
A6NK44,Q20MH3,0
Q96JA3,Q6VE52,0
A2RU49,Q33CG5,0
Q8TDM0,Q33CG5,0
Q6ZS30,P08276,0
Q6ZPA2,P30910,0
Q01970,Q0A2M3,0
O95156,A4ZNQ2,0
P83881,Q0HD54,1
Q9HBJ8,P03496,0
Q9NUD5,Q0HD54,0
Q6ZRH7,Q6DPU2,0
Q5T1A1,Q1K9E3,0
Q52LD8,B4URF0,0
A5D8W1,Q38SQ2,0
Q8NBS3,Q91LS8,0
O14561,P31343,0
A6NM43,Q01639,0
P49840,Q3SBS5,0
Q6PJP8,Q0A442,0
Q12912,Q9Q0U7,0
Q6P597,A8C8W5,0
Q9Y2U2,P03485,0
Q9UI47,Q9DLK6,0
Q8WZ94,P03508,0
Q16629,Q20MH3,1
Q6ZMV7,Q9DLK6,0
A6NCI8,Q33CG5,0
Q6P9F0,P08276,0
O94760,Q6DNN3,0
C9JDP6,Q5QF18,0
P50579,Q0A442,0
Q8WUA2,Q1K9E2,0
Q9HBX9,Q20MH4,0
O43681,Q20MH3,0
Q9Y6X2,O92551,1
Q6ZN84,P30910,0
P0CG23,Q20MH8,0
Q6ZS46,P69277,0
Q15697,Q1I2B2,0
P26885,A4D8X6,0
P21912,Q2PJP1,1
Q96Q89,A4D8X6,0
O75964,Q9DLK6,0
Q9Y4C1,Q1K9H6,0
P08574,Q20MH8,1
A6NHS1,P03437,0
O95976,B4URF6,0
A6NJY4,P31343,0
P30711,P0DOF4,0
Q13561,Q3SBS5,1
P11310,Q30NP4,0
O00555,Q8JSN8,1
Q8N1B3,P03437,0
A6NNA5,P03433,0
Q96A37,Q1K9H5,0
P06756,B4URF6,0
Q12950,P30911,0
Q8NEQ6,Q8JSN6,0
Q99618,Q9YXL3,0
Q9NPI0,P03433,0
Q9Y5B8,Q91MA7,0
Q3MIW9,P08276,0
P53367,P06827,0
Q9UPA5,Q8JSN5,1
P16989,Q0HD54,1
Q9UIV8,Q1K9E3,0
P08183,P08276,0
Q9Y6I8,Q67020,0
Q9ULX3,P11133,0
Q86UK0,Q5L4H4,0
P0DJG4,A8C8W5,0
Q9BZP3,H9XIJ5,0
Q9BZI7,Q1K9E3,0
Q86UV5,P03433,0
Q6ZV60,Q9Q0U7,0
P35580,P11133,0
P08174,O56264,0
Q9H8M9,P03466,0
Q96KJ9,C9S3S8,0
Q96PE1,Q01639,0
Q15545,Q1K9H6,0
Q9C037,Q6DP94,0
A6NE02,Q9Q0U7,0
Q92748,P06821,0
Q9Y520,P26053,0
P12235,P03433,0
P02649,Q9WPI5,0
Q03060,P03437,0
Q9Y5L3,B4URF0,0
Q12972,P06821,0
P29033,Q6PNE5,0
Q9Y2J2,P30910,0
Q9BXK5,P30910,0
Q9NVH1,P03493,0
P43487,P04664,0
Q14973,Q03909,0
A8MWX3,Q6PNE5,0
P0DSE1,Q9WPI5,0
P31949,B2BUF1,0
Q96R30,Q6VE52,0
P52209,Q1K9H6,0
Q96PJ5,Q6DPU2,0
Q9H3R5,A4ZNQ2,1
O94779,P03468,0
Q96JP0,Q6DPU2,0
P0DI82,A7UPX0,0
Q16655,P0DOF4,0
O95267,Q6DNN3,0
Q6ZRP7,Q20NX5,0
Q9BRZ2,Q20MD5,0
A0A1B0GTL2,P06827,0
Q96KN2,Q99AU3,0
P28335,Q9YP60,0
Q6ZN11,Q01639,0
P99999,P03468,0
Q5TA76,O92551,0
Q5T5X7,P68043,0
Q9UKA8,Q20MD2,0
O43739,P03496,0
Q16533,P11133,0
Q9UJ68,P03468,0
A0A1B0GVT2,P03496,0
Q8NDY4,Q6VE52,0
P20648,Q20MH3,0
Q93086,B4URF7,0
Q8N9I5,O56264,0
Q96CT7,P03468,0
Q5VUY0,Q9WPI5,0
Q96F83,O56264,0
P13647,P30910,0
Q15046,B4URE7,1
Q8ND56,P69277,0
Q8NHU3,B4URF0,0
Q16557,Q8QPK2,0
Q7Z7N9,Q1K9E2,0
P06733,P03428,0
O75665,A5Z256,0
Q8WUT9,P08276,0
Q9Y5U9,Q38SR2,0
Q9H0H0,C9S3S8,0
Q96HT8,Q20MH3,0
Q9H3T3,P0DOF8,0
P52292,Q5QF18,1
Q8N4C6,Q2PJP1,1
Q9Y646,C3W5S7,0
P0C6C1,B4URF6,0
Q99595,P03468,0
P13232,Q38SR2,0
Q6ZMN7,Q0A2M3,0
O75069,P03495,0
Q96M63,D1LN35,0
Q9H3J6,Q20MD5,0
Q96AQ1,Q2VC93,0
C9JDP6,Q0A2M3,0
P0C866,Q1K9H6,0
Q8NF50,Q20MC6,1
P49888,Q1K9H5,0
P51610,P03452,0
Q5T7M4,Q6DP93,0
Q5TC84,P03437,0
Q5VVY1,Q38SQ9,0
Q8N865,Q20MD5,0
Q9NXL2,P03427,0
Q9ULW3,A8C8W5,0
Q7Z4Q2,Q0A2H1,0
P63119,Q6DPG0,0
Q99457,Q1I2B2,0
Q9NQ31,B4URA9,0
P35475,P30911,0
Q9NVV5,Q1K9E2,0
Q92843,Q9YXL6,0
Q5XG87,Q99AU3,0
Q9HBX8,Q2PJP1,0
Q9BPX6,Q0A2H1,0
C9JR72,Q9DLK6,0
Q86T96,Q20MD5,0
P26045,Q8JSN6,0
O95801,P0DOF8,0
Q32Q52,Q20NX5,0
Q8IZU1,A8CDU0,0
Q96BP2,Q20MD5,0
Q86XF0,Q20NX5,0
A6NKH3,Q1K9E3,0
P29972,P03431,0
Q6ZS10,I7CAR2,0
O75348,Q6DP93,1
Q6ZNB6,Q1K9G9,0
A6NCV1,Q9WPI5,0
Q92485,Q2PJP0,0
P28845,Q8JSN5,0
P42785,P06827,0
P0DN87,P03466,0
Q9UBS8,Q30NP4,0
P78333,Q91MA7,0
O15042,Q8JSN6,0
Q8IYU2,Q2PJP1,0
Q15397,B4URF0,0
Q5XLA6,Q0A2M3,0
Q5SXM2,Q0A2H0,1
Q5T1J6,A4ZNQ2,0
Q6EIG7,B4URF0,0
Q8IVE0,P30911,0
Q6ZUX3,P03466,0
Q9H1D9,Q20MH3,1
P45985,Q2VC93,0
P17980,B4URF7,1
Q9BW27,Q6DPU2,0
Q9BU19,Q91LS8,0
Q86SJ2,Q82506,0
P60468,A7UPX0,0
P03986,B4URE7,0
A6NDE8,Q20MD2,0
Q14103,O56264,1
Q6ZMV5,Q8QPK2,0
Q9UN75,Q20MD5,0
O75643,Q03909,0
Q9GZY8,C3W6D7,0
Q96PX6,Q0A442,0
Q92859,Q6DP94,0
Q9Y6A4,Q0A2M3,0
Q5TYW2,A8CDU0,0
Q8NEG0,P03468,0
Q9NQ35,Q20MH8,0
Q86VQ1,B4URF7,0
Q6P1Q9,C9S3S8,0
P55265,Q0HD54,1
Q8IZQ1,P03468,0
P50222,P03485,1
Q14695,Q1K9E3,0
O14773,Q20MD2,0
P51793,A7UPX0,0
Q9H6N6,Q8JSN8,0
Q9BUW7,P26053,0
P10914,Q38SR2,0
Q4LDR2,P26053,0
P78344,P30911,0
Q86X40,A8CDU0,0
Q8TF63,Q6DNN3,0
Q92750,P03468,0
O00294,Q9YXL3,0
Q9UL40,P03495,1
P14138,C3W5S7,0
Q8NHP1,Q38SR2,0
Q86UB9,Q01639,0
Q6ZWT7,B2BU63,0
Q96LA5,Q1K9G9,0
P20851,P03466,0
Q53S99,Q1WDM0,0
Q8NFP4,Q0A2H1,0
Q9BZ71,P26053,0
P09683,Q20MD2,0
Q8N9Y4,B4URF7,0
Q96QB1,Q5V8Z9,0
Q9NZ32,Q6DPU2,0
Q9UNN4,P03452,0
Q5JSQ8,Q1K9E2,0
Q96JE9,D1LN35,0
Q13137,Q1K9H6,0
O95231,A4ZNP8,0
Q10571,Q1I2B2,0
Q8N4H5,Q1I2B2,0
Q8IVL8,Q1K9H6,0
O15016,B2BUF1,0
Q9UBP8,Q2VC93,0
Q96GZ6,Q99AU3,0
Q92622,Q3SBS4,0
O43159,Q2RBU1,0
Q9H299,Q20NX5,0
Q5XXA6,Q33CG5,0
Q9NP50,P03495,0
Q96RK0,P26053,0
Q96GC6,A4ZNQ3,0
Q6DN72,D1LN35,0
B2RBV5,B4URA9,0
E2RYF6,Q91LS8,0
Q92995,Q20MC8,0
P10635,Q01639,0
Q13360,Q20MH8,0
Q9UBS3,Q1WDM0,0
Q96JJ3,Q38SR2,0
P53992,Q03909,0
Q9HAS3,Q6DPG0,0
Q9Y259,Q9Q0U7,0
Q9H190,Q20MD4,1
Q9ULG6,A0A0X9JHC1,0
Q9NZC9,Q91LS8,0
P03905,Q8JSN5,1
Q96MC9,Q6DPG0,0
Q96N58,Q0HD54,0
Q8WUY3,A4ZNP8,0
P06702,Q2RBU1,0
O43423,Q6DP94,0
Q6ZP82,P03452,0
Q9Y426,Q3SBS5,0
P50453,Q9WPI5,0
O14880,Q6DPA0,0
A8MUU1,Q1K9H5,0
Q15418,C9S3S8,0
Q86VE0,P30911,0
Q5TCX8,Q38SQ2,0
Q13227,Q0A2H1,1
Q15493,Q38SQ2,0
P00451,A7UPX0,0
Q8N6T3,P03428,0
Q9H3R2,Q1K9H5,0
Q6ZVF9,Q8JSN6,0
Q96Q15,Q01639,0
Q02833,A8C8W5,0
Q9NPL8,Q9DLK6,0
Q8WYJ6,Q9YXL6,0
P07992,Q1K9H6,0
Q7Z4K8,P0DOF4,0
Q8IYB1,Q2RBU1,0
Q8IWV8,P69277,0
O75015,C3W6D7,0
P12955,Q2PJP0,0
P09467,Q0HD54,0
Q8TC20,Q9WPI5,0
Q96GF1,Q8QPK2,0
A0AVT1,B2BUI7,0
P82912,C3W5S7,0
P62873,P03496,1
Q9Y6R9,B2BU63,0
Q9H6X2,B4URE7,0
Q7RTP0,Q9YP60,0
Q96J01,Q38SQ9,0
O00757,Q9Q0U7,0
Q9NYZ1,Q9YXL3,0
Q12836,C3W6D7,0
O14569,Q20MH4,0
Q96J66,B4URF0,0
Q5SV17,P03496,0
O43676,Q9Q0U8,0
Q53H64,Q1K9E2,0
Q9H1C0,A4ZNQ2,0
O43819,Q01639,0
Q14094,B4URE7,0
O94887,Q1WDM0,0
Q9Y2H2,P03428,0
Q8IYD1,I7CAR2,0
Q9UJJ9,Q1K9G9,0
Q00587,P03485,0
Q5TZK3,P03495,0
Q8IXB1,P03433,0
P35372,P03431,0
Q96JM3,Q20MH3,0
Q9Y2F9,Q20MH3,0
Q8NBI6,Q38SQ9,0
Q6NSZ9,Q67296,0
P14866,P03496,1
O60486,P08276,0
Q3ZCV2,Q2VC93,0
P49589,Q6QT26,1
O60506,Q20MH3,1
Q9P2E5,H6QM92,0
Q14203,H9XIJ5,1
A0A0U1RQS6,Q5L4H4,0
P09972,P03496,0
A0A0U1RRK4,Q67296,0
Q9UK11,D1LN35,0
Q86WR7,B4URF0,0
Q9HCN3,Q67020,0
Q13478,Q8JSN5,0
Q5TCZ1,Q33CG5,0
Q8NE86,P30911,0
P17213,A8CDU0,0
P09237,B2BUI7,0
Q86UB9,B2BU63,0
P18846,B2BUI7,0
Q9NX63,B4URF0,1
Q96IP4,P04664,0
P18583,Q6DP93,1
Q5XLA6,Q0A442,0
Q9Y5P6,Q3SBS4,0
Q9NRJ7,B2BU63,0
P13056,Q20P38,0
Q8NDL9,P08276,0
O95050,Q1K9H6,0
Q9NR71,Q91LS8,0
O14818,A5Z256,1
Q9Y5Z6,Q91MA7,0
P34981,Q20MH4,0
Q96FF9,Q2RBU1,0
Q6W349,Q38SQ9,0
A0A1B0GTK5,A0A0X9JHC1,0
A6NGB7,Q8JSN5,0
O60299,C3W5S7,0
P10599,Q1K9H5,1
Q8IZA0,Q0HD54,0
Q16555,Q2PJP0,0
O60506,O56264,1
Q96CD2,P06821,0
H3BTG2,D1LN35,0
Q96QV1,Q1I2B2,0
Q9H857,A7UPX0,0
O00220,P03496,0
Q6P9B6,A4D8X6,0
Q15633,O92551,1
P59539,Q0A2H1,0
P62847,P03496,1
P51570,Q1I2B2,1
Q8IXB3,Q1K9H2,0
A5PLL7,B4URF6,0
Q9UBI6,A8C8W5,0
Q96LR4,Q9YXL6,0
Q5TFG8,P03452,0
Q16531,Q1K9H5,1
P24278,P06821,1
P15121,Q0A2H1,0
O76013,Q1I2B2,0
Q9UJ96,Q38SQ9,0
Q13316,Q0A442,0
O75072,P03468,0
P08134,Q9YP60,0
O43597,Q2VC93,0
Q8NI08,P26053,0
Q9BZJ6,Q91U50,0
Q8N0X4,P03466,0
Q9BUK0,Q6DPU2,0
Q9UKU7,Q38SQ9,0
Q9BZL3,B2BU63,0
O43542,Q2F4V2,0
O75438,O56264,0
Q9BVW6,P08276,0
P08123,Q0A2H1,0
P29083,D1LN35,0
Q6P5X7,Q20MC8,0
P14222,Q03909,0
Q96JC1,P26053,0
Q9UBX7,C3W6D7,0
Q96MV8,Q8JSN8,0
O96004,B4URA9,0
Q16623,Q2PJP1,0
Q6ZMJ2,Q20NX5,0
A6NF89,P69277,0
Q8NC69,Q20MH4,1
Q8WXH4,Q6DPU2,0
O43820,Q9DLK6,0
Q8N0V1,P08276,0
P02749,B4URA9,0
Q86TL2,Q1I2B2,0
Q9NWT1,P03427,0
Q9H0M0,P06821,0
Q8N104,Q9YXL3,0
Q9H7L2,Q6DP93,0
Q8N6N2,Q0A2M3,0
Q99442,Q20NX5,0
Q8N568,Q20MH4,0
Q9BZV1,Q20NX5,0
Q8N594,Q20MD2,0
Q96P09,Q1K9H5,0
Q5R372,A5Z256,0
Q8IYH5,P03502,0
O94818,Q20P38,0
Q6UXB4,Q20MD2,0
P15259,A8CDU0,0
O60423,C3W5S7,0
Q9Y2R5,Q1K9H2,1
Q8ND25,Q2PJP1,0
Q86SE8,Q2F4V2,0
Q96N11,P03431,0
Q8N4C6,Q20P38,1
Q7Z4K8,Q67020,0
Q12906,A4ZNQ3,1
Q12816,P03466,0
Q8WU79,P03427,0
Q12882,Q6DPA0,0
O43303,Q20P38,1
A6NIE6,P0DOF8,0
P08294,Q0A442,0
Q12933,Q1K9E3,0
Q13123,Q8JSN6,1
A6NNN8,P26053,0
P10109,Q1K9H5,0
Q86U42,P03496,1
P0DML2,Q91U50,0
Q92954,Q6VE52,0
O75157,Q20MD1,0
Q9NRS4,P03452,0
Q13263,Q8JSN5,1
O15027,Q5L4H4,0
P19875,Q38SQ2,0
P35268,Q0HD54,1
O95967,Q6DPA0,0
Q9ULX6,P03427,1
P19075,B2BUI7,0
Q9P203,Q20MC8,0
Q9Y534,Q20NX5,0
Q5SYE7,Q91LS8,0
Q9HCN4,Q20MH8,1
P67809,Q9WPI5,1
O14578,Q07FI1,0
Q8N5M1,Q5QF18,0
O43566,P04664,0
Q6ZYL4,Q0HD54,0
P01732,P03508,0
O96000,P04664,0
P07451,A4ZNQ2,0
P07942,Q2PJP1,1
Q9P225,C3W5S7,0
Q13075,P04664,0
Q9BR11,Q2PJP0,0
Q96C45,P30911,0
Q96S38,P03496,0
P17927,A4ZNP8,0
Q8WTR2,Q91U50,0
Q96G79,A5Z256,0
Q96CF2,P03433,0
Q9Y5E4,Q03909,0
Q96SL1,P03437,0
Q8IZT8,Q1K9G9,0
Q92551,Q1K9I7,0
A0A1B0GVH7,Q38SQ2,0
Q16891,P26053,0
Q5TA45,Q0A2H0,1
Q56A73,H6QM92,0
Q5W5W9,B4URF0,0
P32245,Q0A2H1,0
Q15751,Q91LS8,0
Q6VVB1,Q1K9H6,0
Q6IN85,A0A0X9JHC1,0
O15522,P0DOF4,0
Q7Z443,P0DOF4,0
Q8N4C7,Q20P38,0
Q9UKZ1,Q99AU3,0
A2RUB1,P04663,0
Q9BZF2,O56264,0
Q9BX10,Q91MA7,0
Q9UBT2,C3W6D7,0
Q9NYJ8,Q8JSN5,1
O43147,Q01639,0
P15822,Q6DP94,1
O95071,P03428,1
Q3KRB8,Q38SQ9,0
Q5T5M9,Q20MH4,0
Q8NFH3,Q99AU3,0
Q13029,Q9WPI5,0
Q15714,C9S3S8,0
Q8IWJ2,Q20MC8,0
Q9NSB2,P26053,0
Q9Y620,Q8JSN5,0
O75569,Q1K9H2,1
Q9HBB8,Q8JSN5,0
Q86W47,P30910,0
Q9Y6X2,Q20MH4,1
P63010,P03508,1
Q8N328,Q38SQ2,0
Q8NDZ6,Q20MH8,0
P0C2L3,A7UPX0,0
P55327,Q91U50,0
Q96HA4,Q8QPK2,0
Q8N6Y0,P31343,0
P0DMV8,P03427,1
O14775,H6QM92,0
O75409,Q8QPK2,0
Q16819,P03431,0
Q9BWW8,A4ZNQ2,0
Q460N3,Q9YP60,0
Q9Y664,P04663,0
Q9Y5Q9,Q99AU3,0
O00567,B2BUF1,1
Q5HYK9,P03468,0
Q6UW01,Q1K9E3,0
A6NHR8,Q2RBU1,0
Q12906,D1LN35,1
P08173,I7CAR2,0
Q9UMD9,Q1I2B2,0
P11586,Q03909,0
Q9BTN0,P26053,0
O60431,Q3SBS5,0
Q96GM1,Q8JSN6,0
A2RUB1,Q1K9E2,0
Q96FJ0,Q3SBS5,0
Q96CT7,Q38SR2,0
Q8TE59,Q33CG5,0
P05165,H9XIJ5,1
P28300,A4ZNP8,0
Q96MM7,C3W5S7,0
Q6P5S2,Q1K9G9,0
Q9NNW5,Q9WPI5,1
P24385,P03508,0
P56962,Q20MD1,0
Q6ZRZ4,Q9WPI5,0
Q9NR45,Q9YP60,0
Q9NQC7,Q9DLK6,0
Q8IUB3,Q0A2M3,0
Q8NC54,Q9YXL6,0
Q8NDZ2,Q9DLK6,0
P37058,A7UPX0,0
Q8N4P3,Q2F4V2,0
Q8TDX7,Q20MH3,0
Q92519,Q8JSN8,0
A6NDP7,B2BUF1,0
O15537,Q1K9G9,0
Q9BZQ6,Q20MH8,1
Q8N9F8,Q1WDM0,0
Q5VTR2,P03508,0
Q13404,P03431,0
Q0JRZ9,P03466,0
P30085,Q8JSN5,1
P07204,P68043,0
P21964,Q33CG5,0
Q32MH5,P69277,0
Q9Y519,P03493,0
A0A584,P04663,0
Q86UF2,A4ZNQ2,0
A2RU48,Q07FI1,0
Q9P1Z9,P03468,0
Q9UHC9,Q30NP4,0
H3BS89,P03431,0
P22557,Q1WDM0,0
P15515,Q91U50,0
Q15797,Q99AU3,0
O60224,Q1K9G9,0
Q9NWW6,Q0A2H0,0
Q9NPI8,Q20MC8,0
Q96HZ4,Q33CG5,0
Q9BUW7,A4D8X6,0
Q7Z6B0,P03495,0
P23284,B4URF7,0
Q8NEH6,I7CAR2,0
Q6ZTR7,P0DOF4,0
Q9ULX3,P03428,0
A6NFK2,Q6PNE5,0
P02786,B4URE7,1
O75190,B4URF7,1
Q9UKG1,Q0HD54,0
O75638,Q0A2M3,0
Q7Z3Z4,Q20NX5,0
Q8N9I0,Q8JSN8,0
P48039,Q0A2H1,0
P51801,Q20NX5,0
O00505,B4URF7,1
P18583,Q2PJP0,1
P00966,B2BUI7,0
Q13508,I7CAR2,0
P62316,P06821,0
Q9HAU4,B4URF7,1
Q7Z3B0,P03468,0
Q9H094,Q20MD1,0
Q96FL8,P26053,0
P23769,Q9DLK6,0
Q9UIV8,Q0HD54,0
P53804,Q20MH3,0
Q05066,Q99AU3,0
Q24JQ0,P0DOF4,0
Q3Y452,Q6DPG0,0
P04180,Q2RBU1,0
Q8NGE5,P03496,0
P20155,P03468,0
Q96LP2,Q6VE52,0
P52294,B4URF7,1
Q9NZN1,Q20MD5,0
Q14186,P69277,0
Q9NR56,P26053,0
Q14680,Q6DNN3,0
Q96Q11,Q3SBS4,0
O60814,Q6DPU2,0
P08294,Q1K9H6,0
Q8IWB7,Q0A2H0,0
Q53GA4,D1LN35,0
P20340,P30910,0
Q14106,O92551,0
Q6UWN5,A4ZNQ3,0
Q14520,Q2PJP1,0
P15153,Q9WPI5,0
O75648,H6QM92,0
Q9BQ50,Q20MH3,0
Q7RTV5,P03427,0
Q96RG2,I7CAR2,0
P51636,Q2PJP0,0
P43115,B2BUI7,0
Q9NX40,Q20MH4,1
Q9NVH6,Q20MD5,0
P0CG30,Q67020,0
P13929,B4URF7,0
P14679,P03427,0
P59540,P06827,0
P61626,Q1WDM0,0
P28221,Q01639,0
P60368,Q07FI1,0
P14550,B2BU63,0
Q99879,O56264,1
Q96FE7,I7CAR2,0
O00410,Q1K9H5,1
Q9Y5E1,A4D8X6,0
P61586,Q91MA7,0
Q75NE6,Q9DLK6,0
Q9Y4F9,Q91LS8,0
Q9UQ72,Q01639,0
Q7L4S7,A4ZNQ2,0
Q9Y4L5,Q1K9G9,0
Q15561,P30910,0
Q8WUY1,P03496,0
Q12965,P26053,0
P08582,P04663,0
Q9BR26,Q5QF18,0
A0FGR8,Q8JSN5,0
Q8NAP8,Q9YXL6,0
P0DSE1,B4URF7,0
Q9Y5M6,Q0A2H0,0
Q15113,A4ZNQ2,0
Q9BRI3,P31343,0
P51784,Q9DLK6,1
O75449,Q2VC93,0
Q9ULW5,C9S3S8,0
Q8TCJ0,Q67020,0
P16442,A5Z256,0
Q9GZS0,P08276,0
Q9BYQ8,P03496,0
Q9HBB8,P03427,0
P52895,Q0A2M3,0
Q9H2W1,Q5V8Z9,0
Q8NGK4,Q6DPG0,0
Q96JJ3,P03508,0
Q8NA03,B4URA9,0
Q9NRQ5,P08276,0
Q9HCB6,Q91MA7,0
Q07075,Q0A2H0,0
O60237,Q0A442,0
O94889,P03437,0
Q15848,Q20MC8,0
M0QZC1,D1LN35,0
Q6ZW76,Q0A2H1,0
Q6IPW1,Q99AU3,0
Q9Y5Y6,P26053,0
O75154,Q38SR2,0
Q8NI37,P04663,0
Q96AA8,Q0A2H0,0
Q8N118,P04663,0
Q96SR6,Q1WDM0,0
P61769,Q8JSN8,1
P15531,Q2F4V2,0
Q9NRR4,Q20MD2,0
Q8NAP8,B4URF6,0
