ProteinA,ProteinB,Label
O14745,B4URF0,0
Q9UQ16,B4URF0,0
Q86Y07,P06821,0
Q96J86,Q5V8Z9,0
Q9UJ41,Q20MC6,1
Q8TDX6,Q9WPI5,0
O15541,Q2VC93,0
Q6KB66,Q1K9I7,0
P10696,Q6DP93,0
Q56P03,Q03909,0
A3KMH1,P03427,0
O60259,A5Z256,0
P02671,Q5L4H4,0
Q3MIT2,Q8JSN5,0
Q86UR1,Q1K9I7,0
Q5JRA6,A4ZNQ3,0
Q9NRC6,Q6DP94,0
Q9NPA1,Q20MD5,0
Q2M3V2,O56264,0
P15170,H6QM92,0
Q9Y6I4,C3W6D7,0
A0A024R0M6,Q20NX5,0
O60762,B4URE7,1
P17812,Q91MA7,0
Q9Y2C5,P03433,0
Q14011,Q1K9H5,0
Q6P575,Q38SQ2,0
P08240,A4ZNP8,0
Q99877,Q20MH8,0
Q9HBJ8,Q8JSN6,0
Q96MU7,P03496,0
Q14623,Q20MC8,0
O94889,Q8JSN5,0
Q15562,P04663,0
Q0P140,Q5QF18,0
P62269,D1LN35,1
Q12981,Q20MD5,0
A6NK97,Q8JSN6,0
O60658,B4URF7,0
Q5TC82,Q8JSN5,1
Q9Y244,H9XIJ5,1
A1A4F0,Q8QPK2,0
Q9H0E7,P04664,0
P03951,Q03909,0
P80723,Q8JSN5,1
Q8N0S2,Q1K9H6,0
A6NDG6,Q1K9E2,0
Q9UEY8,Q1K9H5,0
Q96HA1,Q0A2H1,1
O00292,Q67020,0
Q9NZH8,O92551,0
Q13886,A4D8X6,0
A2RU49,Q6VE52,0
Q6PDA7,P03427,0
Q9BYQ7,Q0HD54,0
Q9BY89,Q2RBU1,0
Q8N4S7,P03466,0
Q9BQE6,Q1K9I7,0
P35754,B4URE7,0
Q969W9,C3W5S7,0
O75185,Q20MD2,0
Q13402,P04663,0
Q9H9J4,Q0A2M3,0
Q02846,Q8JSN8,1
P30414,Q20MH4,0
Q9BX93,O92551,0
Q9H339,Q8JSN5,0
Q96PX1,P03427,0
Q53GA4,Q9YP60,0
Q9GZX6,P31343,0
Q14542,B2BUF1,0
Q8N4P6,Q9YP60,0
P24557,Q6DP93,0
Q69YG0,Q20MC8,0
Q92556,Q20MH3,0
Q96A57,Q20MC8,0
P21964,B4URE7,1
A5PLK6,Q20MD1,0
Q86YD3,C3W6D7,0
Q14012,B4URE7,0
P51589,D1LN35,0
Q86YT6,P03452,0
P48065,Q20MH8,0
A2VDF0,P30910,0
Q5SW96,Q9YP60,0
Q6P4F1,P0DOF8,0
Q6PGN9,Q20MC8,0
Q8IWP9,Q8JSN8,0
O14530,Q2PJP1,1
Q8N4C7,Q1K9E2,0
Q12791,Q5QF18,0
Q8NH18,P03427,0
Q14573,P03508,0
Q9Y2T4,Q5V8Z9,0
P49917,Q6PNE5,0
P07992,Q03909,0
Q9BRH9,B4URF7,1
Q9NYS7,Q5L4H4,0
P25786,B4URF7,1
Q9BWD1,Q20MD5,0
P17252,P26053,0
P21912,Q0A2H0,1
Q92747,Q2F4V2,0
Q86TL0,Q1K9I7,0
Q9NZY2,Q6VE52,0
Q92995,P06827,0
Q8TDD1,Q0A2M3,0
Q3C1V9,Q20P38,0
Q96H22,P68043,0
Q9Y3B7,B4URF6,0
Q92819,Q1K9H5,0
Q8IY37,Q67020,0
Q6PEW1,A7UPX0,0
P17022,Q38SQ2,0
Q6P3S6,A7UPX0,0
Q9BZ68,B2BUI7,0
Q9ULG6,P04663,0
P04233,Q6DP93,0
P78383,Q0HD54,0
Q9H3N1,Q1K9H2,0
Q8NDF8,B4URF6,0
O60330,P30910,0
Q9NRI6,A4D8X6,0
Q12933,Q20MC6,1
Q9BV20,Q1I2B2,1
Q9Y333,I7CAR2,0
Q8WWU5,Q8JSN8,0
Q6YN16,Q1K9H5,1
Q9P1P5,P11133,0
P13726,P03466,0
O43488,P04663,0
P55157,Q1K9H6,0
Q96LB3,Q2PJP1,0
Q9BT17,A0A0X9JHC1,0
Q96BW5,Q1K9H2,0
O94964,Q03909,0
Q96AT1,P03496,1
Q6UXV1,B4URE7,0
Q5JVS0,Q33CG5,0
A7E2V4,B4URF7,0
O95633,B4URE7,0
Q8IZM9,Q20MH8,0
Q9Y5K5,Q1K9H5,1
Q9UKK6,P04663,0
P78537,P69277,0
Q9BVG4,Q91LS8,0
P43628,Q1K9H5,0
Q6UY27,Q1K9H2,0
Q9NQV6,Q8JSN5,0
Q7RTV2,O56264,0
Q14669,Q20MC8,0
Q9P2D8,Q20MH4,0
Q9H633,Q5L4H4,0
Q96AX2,O56264,0
Q9BTK2,P03468,0
Q49SQ1,H6QM92,0
Q9H2H0,C3W6D7,0
Q8N4C6,Q6DPA0,1
Q8IV03,A8CDU0,0
Q9H9L3,Q67296,0
A0A1B0GVM5,Q20MD5,0
Q9Y5Y7,P08276,0
Q16849,Q6DP93,0
Q96SD1,P03437,0
A0A1B0GX31,P03433,0
Q9BVL2,P31343,0
Q8IUQ0,Q6DPG0,0
Q12774,B4URA9,0
Q96N87,A4D8X6,0
P0CG48,Q0A442,0
P54920,Q33CG5,0
Q8NG31,A7UPX0,0
Q8N108,Q20MH3,0
Q8N0Y5,Q6PNE5,0
Q9BXI9,H6QM92,0
Q13064,P03508,0
Q86V86,A4ZNP8,0
Q9BQ70,B4URF7,1
P34059,P69277,0
Q6PIW4,P03508,0
P50570,P30911,0
Q9BUK6,Q9DLK6,0
P30793,Q20MH3,0
P02795,Q1I2B2,1
Q9Y6Q1,Q38SQ2,0
Q9BXS4,Q8JSN8,0
Q96SC8,Q67020,0
Q9UGU0,B2BUI7,0
Q07837,B2BUI7,0
Q9Y2D9,Q2PJP0,0
Q6UW10,Q6DP94,0
Q8N1W2,B2BUI7,0
A6NNZ2,A0A0X9JHC1,0
P06733,P03496,1
Q32MZ4,Q67020,1
Q9H9P2,Q9WPI5,0
Q9UBB6,Q20MH8,1
Q6UWW8,Q2F4V2,0
E7ERX5,Q6DP93,0
P81408,A8C8W5,0
Q86U42,D1LN35,1
A0A1B0GVM6,Q8QPK2,0
Q9UBD3,Q0A2H0,0
Q9NZJ9,H9XIJ5,0
P09104,Q8JSN6,0
Q6AHZ1,C3W6D7,0
Q5H9T9,Q1K9H6,0
P82912,I7CAR2,0
Q9UGK3,Q6VE52,0
P0C7W8,Q8JSN8,0
Q15633,Q6DP93,1
Q6P9F7,Q20MD2,0
Q99487,A4ZNQ2,0
P11274,Q0A2H1,0
P14921,P03427,0
Q86UN6,Q9Q0U7,0
Q02218,P06821,0
Q14103,Q20MH3,1
Q9NQR1,Q20P38,0
Q96CD0,P11133,0
Q8TD16,Q6DP94,0
Q9UKB1,Q20MC8,0
Q8IU54,Q0A2H1,0
P04439,Q9YXL6,1
Q9NP90,P03452,0
Q9UDW3,Q20MH8,0
Q96LL3,Q0A442,0
Q0VAQ4,Q6DP94,0
Q14964,Q0HD54,0
Q9Y2E8,Q3SBS4,0
P78562,Q38SQ2,0
Q96M94,B4URA9,0
Q9UM82,Q8QPK2,0
O15296,Q20MH4,0
Q92504,Q6DP94,0
O14713,B4URE7,0
O75319,P30911,0
Q8N3Y1,B2BUI7,0
O14798,Q9DLK6,0
A6NF89,C9S3S8,0
A0A0B4J280,P03428,0
A4QMS7,Q1K9G9,0
P11509,Q1K9H6,0
Q8IZ81,Q1WDM0,0
Q5W186,Q2PJP1,0
Q00888,Q20MC8,0
Q14232,P03495,0
Q9BZJ4,Q9Q0U8,0
Q13214,Q1K9I7,0
A0A0B4J235,B4URF0,0
P28676,B4URF6,0
O43175,C3W5S7,0
Q13151,O56264,1
Q6ZNC4,H9XIJ5,0
Q9UM11,B2BUI7,0
Q96KV6,Q9YXL3,0
Q8TDD1,Q33CG5,0
Q14126,Q38SQ2,0
Q96FV9,I7CAR2,0
Q9NX70,Q9Q0U7,0
P50453,Q2PJP1,0
Q8N423,Q6DP93,0
Q8NGC3,P03493,0
Q9NSK7,Q1K9E3,0
Q8IVU3,P06827,0
Q9NY91,Q9YP60,0
P46778,P03508,0
E9PQ53,Q20MD5,0
O95177,C3W5S7,0
Q9P2J2,P03496,0
Q8N6M8,Q01639,0
Q8N5U6,Q03909,0
Q07837,P03502,0
A6NNW6,P0DOF8,0
Q49A26,Q1I2B2,1
Q9HBJ7,Q1K9H5,0
O60243,Q6DP94,0
Q02363,P69277,0
Q86SS6,Q1K9G9,0
O76071,Q8JSN5,1
Q8IYL3,Q20MH8,0
Q08J23,Q8JSN5,0
Q8TAT8,Q8JSN5,0
Q9HAU8,Q1K9H6,0
Q02224,Q8QPK2,0
Q96JM3,A0A0X9JHC1,0
Q96RU3,C9S3S8,0
P60604,Q0HD54,0
P49902,Q0HD54,0
Q9HAP6,Q8JSN8,0
Q6ZW33,A4ZNP8,0
Q9BUU2,Q3SBS5,0
Q9UBL3,Q5V8Z9,0
Q8IXK2,P06821,0
Q8N5Y2,P03433,0
O14908,Q2PJP0,1
P62502,P03452,0
Q8N111,A0A0X9JHC1,0
O76042,B4URF6,0
Q8WYN3,Q2PJP0,0
Q13887,Q9YP60,0
Q95460,Q8QPK2,0
Q9H213,Q20MH8,0
O75044,Q1K9H5,0
P16519,A7UPX0,0
O95452,P03496,0
P02100,A8CDU0,0
Q7Z3Z4,Q91MA7,0
Q96D15,H9XIJ5,0
Q96T60,Q38SR2,0
Q5JRS4,I7CAR2,0
Q96HI0,D1LN35,0
P78556,Q1K9I7,0
E9PQR5,Q6PNE5,0
Q9NYM9,Q1WDM0,0
Q8NCU7,A0A0X9JHC1,0
Q8N123,B4URA9,0
P52799,Q67020,0
Q9Y6K1,Q8JSN8,0
P62745,H6QM92,0
Q9C0B7,Q91MA7,0
P23284,Q91MA7,0
P34925,A4ZNP8,0
P59780,Q5V8Z9,0
Q16690,B4URF6,0
Q9BSJ5,P03485,0
P23511,Q03909,0
Q8HWS3,Q1K9I7,0
O75638,I7CAR2,0
P42771,Q0A2M3,0
Q96G61,Q03909,0
P33991,P0DOF8,0
Q5EBL4,C9S3S8,0
Q9NY57,Q6DPA0,0
Q9Y3A0,Q2PJP1,0
A0A0U1RRI6,C3W6D7,0
P62491,Q33CG5,0
Q96QF0,P04663,0
P61296,P03468,0
Q8WZ19,Q8JSN5,0
O75909,C3W5S7,0
Q96MH2,B2BU63,0
Q96AZ1,H9XIJ5,0
B2R4S9,O56264,1
Q92502,P03468,0
Q6UWF3,Q2RBU1,0
Q13064,O56264,0
P07332,P03493,0
Q8NBV8,P0DOF8,0
Q86YV6,Q91MA7,0
Q7Z3V4,D1LN35,0
E5RQL4,A4ZNP8,0
P40855,Q1K9H5,1
P27544,Q1K9E3,0
Q9NPE2,Q91LS8,0
O60308,D1LN35,0
Q68CL5,Q3SBS5,0
P15085,A5Z256,0
Q6U841,Q20MD2,0
Q92959,B4URF7,0
Q9UMR2,A4ZNQ2,0
P10071,Q5V8Z9,0
Q6ZUU3,D1LN35,0
Q9NPR9,Q5QF18,0
Q2M1K9,P26053,0
A0A1B0GWB2,B4URF7,0
O94876,P03428,0
Q96PS8,Q8QPK2,0
Q9Y2C4,Q01639,0
Q9HBH9,B4URA9,0
Q9Y5Y0,Q03909,0
A0A0C4DH68,P03496,0
Q9NZM1,C3W6D7,0
O00501,Q9DLK6,0
P31942,O56264,1
Q9BV81,Q2PJP0,0
O43184,Q20MD5,0
O15162,Q1K9H5,0
Q9P2M4,Q03909,0
Q5JPB2,Q0A2M3,0
Q02978,Q6DNN3,0
Q9ULR3,Q5L4H4,0
Q6ZSZ6,Q8JSN6,0
Q99607,P03427,0
Q701N2,P03485,0
Q68DV7,A4D8X6,0
Q70EK8,Q0A2M3,0
Q5QFB9,Q67020,0
Q5HYW3,Q1K9H2,0
Q12962,B4URA9,0
Q9HAB3,H6QM92,0
Q16585,Q01639,0
O43504,A4ZNQ2,0
Q8WW22,Q1K9H6,0
P19099,Q9YP60,0
Q96NT3,Q2PJP1,0
P13647,D1LN35,0
Q6ZRV2,Q1K9H5,1
A6NJB7,Q1K9H6,0
Q9BRL7,P03468,0
Q15063,Q9DLK6,0
Q9UHL9,Q1K9E3,0
Q8WVB6,A5Z256,0
Q9NRW7,Q20MC8,0
Q15649,Q1K9H2,0
Q8N813,Q20P38,0
P99999,Q30NP4,0
O96020,C3W6D7,0
P28062,Q5L4H4,0
P53985,B4URF0,1
Q96B42,Q6DP93,0
Q96CN5,A8C8W5,0
Q9BZJ0,Q0A2H0,0
Q6GPH4,B4URE7,0
Q8NFP9,B2BUI7,0
Q9NWW6,Q1K9G9,0
P33402,C9S3S8,0
Q8N4M7,P03493,0
Q9UHF5,B4URA9,0
Q9UBU8,Q20MH3,0
Q5JTD7,Q91LS8,0
W5XKT8,B4URF6,0
Q99879,P03495,1
Q9HCU5,P69277,0
Q9Y624,Q8JSN8,0
P34949,Q1K9H2,1
Q9P2W1,Q20MH8,0
Q9H9B4,Q2PJP0,0
Q96FK6,Q9Q0U8,0
Q6ZUU3,Q6PNE5,0
Q86UP3,Q67020,0
Q9GZR2,Q99AU3,0
Q96JH7,Q9WPI5,0
Q8WXI8,C3W5S7,0
Q96JG8,P03466,0
Q7RTT3,Q8JSN8,0
Q96KJ4,Q38SQ2,0
Q9BX63,Q20MD2,0
Q6UX27,P68043,0
Q13315,P03433,1
P54750,Q3SBS5,0
P08493,Q8JSN6,0
P27695,Q07FI1,0
Q93074,Q67020,0
Q8N4C6,Q20MH4,1
Q9H8V3,P08276,0
O95477,H6QM92,0
Q8TDW0,P03468,0
P12838,B4URA9,0
O95219,Q0A2H1,1
P08865,A4ZNQ2,1
Q9Y5U5,Q1K9H6,0
Q9NZE8,P03502,0
Q8NDW8,P11133,0
P16581,A4D8X6,0
Q70EK9,Q38SQ2,0
Q96N53,Q99AU3,0
P40616,P03466,0
Q96PX6,Q0A2H1,0
P29401,Q0A442,0
Q9BXU2,Q5V8Z9,0
O15079,Q2VC93,0
Q7RTM1,Q67296,0
P07339,Q6PNE5,0
Q9H9J4,C3W5S7,0
Q96JH7,A4ZNQ3,0
Q92796,P03428,0
Q71DI3,C3W6D7,0
O00165,P03427,1
Q6UWF9,B2BUI7,0
A0PJK1,C3W5S7,0
O75112,P03508,0
O14654,Q99AU3,1
Q09028,Q1I2B2,0
Q5SSG8,Q9YXL3,0
Q96EF6,Q6VE52,0
Q86UW1,Q1I2B2,0
P48047,Q38SQ2,0
P62256,C3W5S7,0
Q8N812,O56264,0
Q9UI36,Q6DPA0,0
P10451,Q91MA7,0
P45880,B4URE7,0
A0A087X179,A4ZNQ3,0
Q5VYY1,Q6DP93,0
O00566,P0DOF4,0
Q0PNE2,A4ZNP8,0
P09012,Q20MD5,0
P09012,Q1K9H2,1
Q9Y5G2,Q6DP94,0
Q5VWW1,P0DOF8,0
Q17R55,P69277,0
Q9NQT5,P03452,0
Q15155,P68043,0
Q32NC0,H6QM92,0
Q07820,P0DOF8,0
Q8TBZ5,A4D8X6,0
Q9Y6X0,P06821,1
P08237,Q20MH8,1
Q14156,A4ZNQ3,0
P48378,P04664,0
Q9NZL4,Q2PJP0,0
P07992,P30910,0
Q14159,C3W5S7,0
P62191,B4URF7,1
P15927,A8CDU0,0
P18621,Q1K9H5,1
P54253,P03508,0
C9JCN9,Q20MC8,0
Q16719,Q38SQ2,0
Q02108,Q2PJP1,0
Q9BYB4,Q1K9E2,0
Q53HL2,Q6PNE5,0
Q96MV8,H9XIJ5,0
Q96PX8,B4URF7,0
O15212,Q1K9H5,0
Q5SZI1,P68043,0
Q13619,Q2PJP0,0
Q96GQ7,Q1K9H6,0
Q15007,Q20MD2,0
Q8WWN8,Q1WDM0,0
O14734,P04663,0
Q9NRJ5,Q07FI1,0
P13473,Q38SQ9,0
Q8IXJ9,H9XIJ5,1
Q93096,A8CDU0,0
Q6ZNM6,Q20MH3,0
P98177,Q2VC93,0
Q75MW2,B4URF6,0
O43414,P03496,0
Q9NW15,Q0A442,0
P48643,Q1K9H5,1
Q8WW27,Q2VC93,0
Q5SZK8,Q6DPU2,0
P49321,Q9YP60,0
A6NIV6,I7CAR2,0
Q7Z2F6,D1LN35,0
Q6KB66,Q1I2B2,1
Q15813,P0DOF8,0
Q68CP4,Q07FI1,0
P14060,A8C8W5,0
Q8TDM6,P03431,0
O00187,Q8JSN5,0
Q06889,I7CAR2,0
P54764,Q20MD5,0
P42568,Q6DPG0,0
P35626,Q9Q0U7,0
P61970,A0A0X9JHC1,0
Q8N1D5,A4ZNP8,0
Q9H6D3,Q20MD5,0
Q6ZSB9,Q5L4H4,0
H0YKK7,Q1K9I7,0
P06127,B2BU63,0
P58400,Q1I2B2,0
Q96LW2,Q1K9E3,0
Q3SYG4,Q8JSN8,0
P43631,Q91MA7,0
P21796,Q6PNE5,0
O75830,Q67296,0
Q14134,D1LN35,0
P84243,C3W5S7,0
P63167,P03508,1
Q8TBY8,Q1K9E2,0
Q6ZRP7,Q20MH8,1
P28072,Q1K9H5,1
O60312,Q20MH8,0
P60900,B4URF7,1
Q8IXT2,Q91MA7,0
P13984,Q07FI1,0
Q9UJW9,P26053,0
Q9H7S9,Q9YXL3,0
P35247,Q0A442,0
Q9HBX9,B4URA9,0
Q5TGI0,Q0A2H0,0
Q8N9N2,C3W5S7,0
Q9UBW7,Q20MH3,1
P31275,Q20MD2,0
Q9Y6X2,Q0A2H0,1
Q96HA1,Q6VE52,1
P08217,Q1K9I7,0
Q16777,Q0HD54,1
Q5H9J7,Q2VC93,0
Q63HQ2,P06821,0
Q96F85,Q8JSN5,1
Q8IYS1,P26053,0
Q96KQ7,P03502,0
P53985,Q20MH8,1
Q96KP4,Q03909,0
P28332,P68043,0
Q96PU8,Q1K9H5,1
Q9BT88,P0DOF4,0
Q8N9N5,P03431,1
O00482,Q99AU3,0
O60237,P06821,0
Q9H078,P03452,0
Q6DKK2,Q1K9G9,0
P63215,A8CDU0,0
P41143,Q2RBU1,0
Q86VE3,Q20MH3,0
Q9NVV5,Q82506,0
Q9NP73,Q91U50,0
Q56UQ5,O92551,0
Q9UNW9,Q2F4V2,0
Q6UXN9,P03493,0
P09234,Q38SQ2,0
Q99829,P04663,0
P19961,Q91MA7,0
Q13614,Q1K9E2,0
E9PIF3,A4ZNQ3,0
Q96D98,Q1K9E2,0
Q53FA7,Q0A2H0,0
P61599,P11133,0
Q01344,Q20MC8,0
Q8IXZ2,Q20MH4,0
Q6UXB8,I7CAR2,0
Q96R28,P08276,0
Q7RTU4,Q1K9E2,0
O15296,B4URE7,0
Q9HBJ0,I7CAR2,0
Q9Y6D9,Q0A2H0,0
A6NLI5,P04664,0
Q96L58,Q20MH8,0
Q8NCR9,Q67296,0
Q96FJ2,P03508,1
Q6PJP8,Q20MC8,0
Q9BSY4,Q2PJP1,1
O95248,Q6DPU2,0
Q16661,Q9YP60,0
Q8N3S3,Q5QF18,0
Q70J99,P03485,0
Q9GZX6,P68043,0
Q71U36,P03496,1
Q8NBM8,Q3SBS4,0
Q6PB30,Q6DP93,0
Q13835,A4ZNQ2,0
Q9BYN8,Q1K9H6,0
Q96SQ5,B4URF7,0
P01732,H6QM92,0
P56278,P03437,0
Q8N2Q7,Q1K9I7,0
P50548,P31343,0
Q9ULE3,Q91MA7,0
Q8NF37,Q8JSN8,1
P53370,H6QM92,0
P10916,Q8QPK2,0
Q8NDI1,P03466,0
Q9BS86,Q1WDM0,0
Q9Y337,P0DOF8,0
B1ATL7,Q2PJP0,0
P57768,Q6VE52,0
P42127,P03495,0
Q9NRX6,Q82506,0
Q8NEG2,Q6VE52,0
P78540,Q20MH4,0
Q8NFZ4,O92551,0
Q9BV35,Q6PNE5,0
Q5VXH5,P03493,0
P19525,Q33CG5,0
P49619,Q9Q0U8,0
Q96M93,P03437,0
Q9UKB5,A8CDU0,0
Q9H426,Q9Q0U7,0
Q9NPD3,P26053,0
Q15714,Q5L4H4,0
O15305,Q38SR2,0
Q9UHG3,P03495,0
Q8IVB4,Q9YP60,0
Q5T7M4,Q67020,0
O15263,Q9YP60,0
Q14582,Q9Q0U7,0
A6NNP5,Q1K9E2,0
A6NNW6,D1LN35,0
O75387,Q20MD5,0
Q08117,B4URF7,0
A1L429,Q1K9H5,0
P83111,P0DOF4,0
Q13469,Q20MH4,0
Q6MZM0,P30910,0
Q9UJM3,Q20MH8,0
Q92681,Q1K9E2,0
P22460,Q9Q0U7,0
Q9P0K1,P03433,0
O14525,Q0HD54,0
Q9NX38,Q8JSN5,0
Q9UN37,B4URA9,0
Q9NWQ9,Q20MD1,0
Q14576,Q8QPK2,0
Q96FE7,P03495,0
P23760,Q2RBU1,0
Q969E8,P0DOF4,0
Q86SG6,Q20MH3,0
Q5JVG8,Q6DPA0,0
Q16206,Q6DPU2,0
Q8WUU8,I7CAR2,0
Q14533,Q0A2H1,0
P54368,P03466,0
Q9NQH7,Q99AU3,0
O95201,P03493,0
O60241,Q0A2M3,0
O75677,Q1K9H2,0
O95428,P03431,0
P53004,P68043,0
Q6XCG6,P68043,0
Q5SXM2,Q6DP94,1
Q70Z35,Q20MD1,0
Q96NZ8,P31343,0
P04201,P11133,0
P56211,Q6VE52,0
P20338,P03508,0
Q9Y496,Q8QPK2,0
O60237,A4ZNQ2,0
Q02086,Q1I2B2,0
Q6ZT52,C9S3S8,0
Q8WZ73,Q20MH8,0
P17693,Q8JSN8,0
P20472,Q20MD1,0
Q9UI46,Q1K9H5,0
Q16378,Q5V8Z9,0
Q9NQY0,Q0A2H1,0
P54259,Q3SBS4,0
P27105,Q2RBU1,0
P58876,O56264,1
P56545,Q6PNE5,0
P05787,Q1K9I7,0
Q8NGR9,Q20MH4,0
Q8WXI8,P04663,0
Q5EBL8,Q6VE52,0
Q8N488,Q20MD1,0
Q13336,P26053,0
O00268,Q1WDM0,0
P61224,P03431,0
Q86TE4,Q9DLK6,0
Q0VD86,P31343,0
Q9H7R0,Q8QPK2,0
Q9P2D1,P03466,0
Q12959,Q0A442,1
P29317,Q99AU3,0
Q9BTK2,Q0A442,0
Q9UJQ1,Q2PJP0,0
O15544,Q3SBS4,0
Q9BRS8,P31343,0
Q9GZV9,Q1I2B2,0
Q0GE19,P11133,0
A6NHS1,A4ZNP8,0
P15408,Q6DPA0,0
Q969Z3,Q6DP93,0
Q9UQ49,Q9DLK6,0
Q9BXY8,A7UPX0,0
Q9UJ71,A4ZNP8,0
P57052,C3W6D7,0
O00213,Q0A2M3,0
Q04446,P06821,0
Q9H4R4,B4URF0,0
Q9BZE2,Q38SQ2,0
Q9H4D0,Q6VE52,0
Q07092,Q99AU3,0
Q99717,P03433,0
Q8N6I4,Q2PJP1,0
Q96SZ6,B4URA9,0
Q69YH5,A4D8X6,0
Q6GMV2,B4URF0,0
O75200,Q1K9H6,0
Q8IYL2,O92551,0
Q6PCB6,Q9WPI5,0
Q9NYQ3,P03502,0
Q13310,P03496,1
P07195,P03496,1
Q9H347,Q1I2B2,0
Q8TEB1,Q20MH3,0
Q6ZW33,Q07FI1,0
Q5SZK8,A0A0X9JHC1,0
Q08554,P03502,0
Q9Y2V7,O56264,0
Q02779,P03493,0
Q6PJG2,P03466,0
Q6PJF5,Q3SBS5,0
O76080,C3W6D7,0
Q5JVX7,P03427,0
P61266,Q2F4V2,0
Q8N5L8,P03466,0
Q8NFW5,P06821,0
Q8WXF7,Q1K9H2,1
Q96L92,Q03909,0
Q86W67,Q91LS8,0
Q8TF72,Q82506,0
Q6ISU1,Q1K9H2,0
Q9BY08,P11133,0
P00352,Q20MH3,0
Q96FF9,Q1K9H2,0
O60240,Q2RBU1,0
Q9NQC3,Q1K9H5,1
Q5TEU4,Q2F4V2,0
Q2PZI1,P69277,0
Q6ZRF8,H6QM92,0
Q63ZE4,Q30NP4,0
P40259,Q20MH4,0
Q9NUN5,Q9Q0U8,0
Q03154,P03431,0
Q9UJM8,Q91MA7,0
Q93099,A0A0X9JHC1,0
Q02928,P03493,0
Q96EK9,Q9Q0U7,0
Q9UJ41,B4URF6,0
Q2M1V0,P06827,0
Q969L2,P03427,0
Q08188,P06821,0
Q96SK2,Q0A2H1,0
P17010,Q6DP94,0
Q8N8C0,Q9YXL3,0
Q96BY7,Q20MH3,0
Q16777,P03495,1
Q5JWF2,Q1WDM0,0
Q5H9R7,Q20P38,0
Q15651,Q2F4V2,0
Q6W4X9,P03468,0
A0A0B4J1U6,Q0HD54,0
Q8N163,Q9WPI5,1
O75764,Q1K9G9,0
Q9P013,P03431,0
P19957,P03452,0
Q6UWV7,P69277,0
P33121,P03495,0
Q8TCB0,P03495,0
P62910,Q0HD54,1
O75600,Q0HD54,0
Q9Y5Z7,P03493,0
Q9NRV9,C3W6D7,0
P47884,P08276,0
Q14593,H9XIJ5,0
Q8NBI3,Q6DP93,0
P0CK96,Q9Q0U8,0
Q5VVQ6,Q67296,0
O95639,A4ZNQ3,1
Q8IYS1,Q30NP4,0
Q5TYX0,P04664,0
A1A4F0,Q0A2H0,0
Q8WV60,P03508,0
Q9H792,Q0A442,0
Q96LY2,O92551,0
P54826,O92551,0
Q6R6M4,B4URE7,0
Q03169,Q20MC8,0
Q9UHF1,P03493,0
Q8TCG1,Q20MH8,1
O95190,Q6DPG0,0
Q8N960,Q38SR2,0
Q8IWV2,Q8JSN5,1
P35462,Q8JSN8,0
P49888,Q20MD1,0
Q8N5T2,Q1K9E2,0
O95197,Q38SQ2,0
O94900,P03496,0
Q9UK59,Q2PJP0,0
O14880,Q38SQ9,0
Q8NI17,P0DOF4,0
Q9BYR2,C3W6D7,0
P31249,Q1K9H5,0
P42224,C9S3S8,0
A0A075B6H9,P03437,0
Q9BXU2,Q38SR2,0
Q5W064,Q38SQ9,0
O75629,P30910,0
P25685,Q1K9H6,1
O75381,P03496,0
Q6P4F1,Q6DP94,0
Q9Y2Q1,Q20MH4,0
Q9HCN3,Q3SBS4,0
Q8N0W3,P03427,0
P55808,Q91MA7,0
Q8N5R6,P03428,1
A6NDB9,Q03909,0
Q14667,Q1WDM0,0
Q5TGI0,P03428,0
A0A0B4J280,Q0HD54,0
P12429,P03427,0
O00244,O56264,0
P01266,Q01639,0
Q9BSG5,Q20MH8,0
P58304,Q9Q0U7,0
M0R2J8,A0A0X9JHC1,0
Q13562,P03437,0
Q92794,Q6DNN3,0
Q6UXA7,B4URE7,0
Q96PN6,H9XIJ5,0
E5KNY5,P05780,1
Q05066,Q91LS8,0
Q58A45,P0DOF8,0
A0A0B4J235,Q1K9H2,0
Q9UKF7,Q9DLK6,0
Q9UHW5,P03495,0
P23083,Q6DPA0,0
P59074,Q9YP60,0
A0A1B0GWK0,Q20P38,0
Q9BT49,O56264,0
Q99758,Q9DLK6,0
Q9Y5I7,Q8JSN6,0
Q9Y2Y4,Q6DP94,0
Q9Y6N6,Q6DP94,1
Q7L1Q6,Q20MH8,1
Q7L099,O56264,0
Q05329,A8CDU0,0
P50120,Q20MC8,0
Q9NWU5,Q20MD5,0
A4QPH2,P03452,0
Q8N895,Q6DP94,0
P16989,O56264,1
Q13123,A4ZNQ2,0
Q9NZ94,Q8JSN8,0
P55042,Q30NP4,0
Q8WVP5,Q20P38,0
Q6PI77,P03496,1
Q5T2R2,P03437,0
Q9NS67,Q1K9H6,0
Q96E22,B2BU63,0
O75718,Q9YP60,0
O75925,Q20MC8,0
Q92764,Q1K9G9,1
Q9NWW7,Q20MD5,0
O15297,Q33CG5,0
P08263,A4D8X6,0
O95777,Q1K9E3,0
O14512,Q3SBS4,0
Q86UE8,Q20MD1,0
Q9H8K7,Q20MH4,0
B3KU38,B2BUF1,0
P23508,Q2VC93,0
P13612,Q5L4H4,0
Q9NQC8,B2BU63,0
Q7Z4K8,Q6DPU2,0
P12757,Q38SQ9,0
O75344,P30911,0
C9JJ37,Q91LS8,0
O60237,Q6DP94,0
P82914,Q1K9H2,1
Q99877,C3W6D7,0
