ProteinA,ProteinB,Label
Q8NAV2,P0DTD1-PRO_0000449621,0.0
Q7Z309,P0DTD1-PRO_0000449623,0.0
Q96HV5,P0DTC5,0.0
Q9NXG0,P0DTD1-PRO_0000449628,0.0
O76062,P0DTD1-PRO_0000449626,0.0
Q8IU53,P0DTD1-PRO_0000449619,0.0
Q9Y5I1,P0DTC6,0.0
Q9BSH3,P0DTC6,0.0
O75626,P0DTC2,0.0
Q6ZMT4,P0DTD1-PRO_0000449624,0.0
Q9UQV4,P0DTC2,0.0
Q9P1U1,P0DTD1-PRO_0000449626,0.0
P0CAP2,P0DTD1-PRO_0000449628,0.0
P80297,P0DTC3,0.0
Q9BPX3,P0DTC5,0.0
O15160,P0DTD1-PRO_0000449626,0.0
P51671,P0DTD1-PRO_0000449627,0.0
Q96HY7,P0DTC3,0.0
O75376,P0DTD1-PRO_0000449623,0.0
O60268,P0DTD1-PRO_0000449630,0.0
Q8TC21,P0DTD1-PRO_0000449631,0.0
Q6B0B8,P0DTD1-PRO_0000449623,0.0
Q6PEX3,P0DTC5,0.0
Q9Y6C9,P0DTD1-PRO_0000449621,1.0
Q6MZP7,P0DTC3,0.0
P0C881,P0DTD1-PRO_0000449627,0.0
Q9GZX9,P0DTD1-PRO_0000449633,0.0
Q5T9Z0,P0DTD1-PRO_0000449624,0.0
Q8IU68,P0DTD1-PRO_0000449629,0.0
Q9Y5E5,P0DTC8,0.0
Q16613,P0DTC4,0.0
Q06455,P0DTD1-PRO_0000449631,0.0
A0A0K0K1G8,P0DTD1-PRO_0000449628,0.0
Q9BV81,P0DTD1-PRO_0000449633,0.0
Q8TAT5,P0DTD1-PRO_0000449628,0.0
Q3KP22,P0DTD1-PRO_0000449622,0.0
Q9BWF2,P0DTD1-PRO_0000449633,0.0
O14990,P0DTC7,0.0
Q9H488,P0DTC8,1.0
P18509,P0DTC8,0.0
Q9Y2D4,P0DTD1-PRO_0000449623,0.0
Q8WXU2,P0DTC3,0.0
P49756,P0DTD1-PRO_0000449623,0.0
P48645,P0DTC6,0.0
O43280,P0DTD1-PRO_0000449622,0.0
Q6P9G9,P0DTD1-PRO_0000449628,0.0
Q6P597,P0DTD1-PRO_0000449629,0.0
P30536,P0DTD1-PRO_0000449625,0.0
Q3SY69,P0DTC9,0.0
A6NFU0,P0DTD1-PRO_0000449619,0.0
Q9Y5X3,P0DTC6,1.0
U3KPV4,P0DTD1-PRO_0000449624,0.0
P47895,P0DTC4,0.0
P35251,P0DTC2,0.0
Q9H0I2,P0DTD1-PRO_0000449629,0.0
Q7Z7A1,P0DTD1-PRO_0000449619,0.0
P60411,P0DTD1-PRO_0000449627,0.0
Q8NCC5,P0DTD1-PRO_0000449625,0.0
P29536,P0DTD1-PRO_0000449633,0.0
Q8IWT1,P0DTC3,0.0
P55795,P0DTD2,0.0
P28472,P0DTC7,0.0
Q6TDP4,P0DTC5,0.0
Q8IVT2,P0DTD1-PRO_0000449626,0.0
Q8N2Q7,P0DTD1-PRO_0000449631,0.0
Q9BQS8,P0DTC6,1.0
Q9ULH4,P0DTD1-PRO_0000449627,0.0
Q9Y5K2,P0DTD1-PRO_0000449621,0.0
P51793,P0DTD1-PRO_0000449627,0.0
Q659C4,P0DTD1-PRO_0000449627,0.0
P0DJ93,P0DTD1-PRO_0000449627,0.0
Q6IPR3,P0DTD1-PRO_0000449629,0.0
P42694,P0DTD1-PRO_0000449629,0.0
O15374,P0DTC9,0.0
Q9H8H3,P0DTD1-PRO_0000449629,0.0
Q5SQS8,P0DTC6,0.0
Q96EY7,P0DTD1-PRO_0000449630,1.0
A0A1B0GUA6,P0DTD1-PRO_0000449630,0.0
Q14149,P0DTD1-PRO_0000449630,0.0
Q9Y6I0,P0DTD1-PRO_0000449621,0.0
P38606,P0DTC5,1.0
P37198,P0DTD1-PRO_0000449627,1.0
P13762,P0DTD1-PRO_0000449622,0.0
Q13112,P0DTD1-PRO_0000449626,0.0
Q9UHI7,P0DTD1-PRO_0000449630,0.0
Q96CX2,P0DTC7,0.0
A6NJI1,P0DTD1-PRO_0000449631,0.0
Q96FL9,P0DTD1-PRO_0000449628,0.0
Q8NBC4,P0DTC4,0.0
Q05925,P0DTC7,0.0
Q96RL1,P0DTD1-PRO_0000449619,0.0
Q96P09,P0DTC8,0.0
Q5FWF6,P0DTD1-PRO_0000449626,0.0
O00750,P0DTC3,0.0
Q9UBC7,P0DTD1-PRO_0000449632,0.0
O95045,P0DTD1-PRO_0000449622,0.0
P13645,P0DTC5,0.0
Q8WW12,P0DTD1-PRO_0000449628,0.0
Q92966,P0DTC3,0.0
O75069,P0DTC4,0.0
Q96LW9,P0DTC5,0.0
Q96SA4,P0DTD1-PRO_0000449622,0.0
P15260,P0DTD1-PRO_0000449632,0.0
P54317,P0DTC5,0.0
D6R9N7,P0DTC5,0.0
Q96N22,P0DTC8,0.0
Q6RSH7,P0DTD1-PRO_0000449628,0.0
A0A1B0GTS1,P0DTC2,0.0
Q9HCN3,P0DTD1-PRO_0000449622,0.0
A8MYP8,P0DTD1-PRO_0000449627,0.0
Q9UMS5,P0DTC3,0.0
Q08357,P0DTD1-PRO_0000449630,0.0
P35658,P0DTC6,1.0
B2RXF0,P0DTC6,0.0
P46977,P0DTD1-PRO_0000449629,0.0
Q9UHX3,P0DTC6,0.0
A6NDA9,P0DTC9,0.0
Q9Y6F1,P0DTD1-PRO_0000449622,0.0
P0C264,P0DTD1-PRO_0000449632,0.0
P62424,P0DTD1-PRO_0000449629,0.0
Q6NTF9,P0DTD2,0.0
P46092,P0DTD1-PRO_0000449622,0.0
Q86SQ3,P0DTD1-PRO_0000449628,0.0
Q8IZF2,P0DTD1-PRO_0000449619,0.0
O60784,P0DTC7,1.0
P14784,P0DTD1-PRO_0000449626,0.0
O00139,P0DTC4,0.0
Q86VQ1,P0DTD1-PRO_0000449620,0.0
Q96P63,P0DTD1-PRO_0000449621,0.0
Q4L180,P0DTD1-PRO_0000449630,0.0
Q5JSL3,P0DTD1-PRO_0000449626,0.0
Q9UIL1,P0DTD1-PRO_0000449623,0.0
O43237,P0DTC8,0.0
Q86SJ2,P0DTC7,0.0
Q8WZ92,P0DTD1-PRO_0000449622,0.0
Q8NFJ9,P0DTD1-PRO_0000449627,0.0
P08174,P0DTD1-PRO_0000449619,0.0
Q16763,P0DTC2,0.0
P49441,P0DTD1-PRO_0000449630,0.0
O94915,P0DTD1-PRO_0000449627,0.0
Q9Y243,P0DTD1-PRO_0000449623,0.0
P01742,P0DTD1-PRO_0000449620,0.0
Q9BZE0,P0DTD1-PRO_0000449631,0.0
P01574,P0DTC6,0.0
Q2QL34,P0DTD1-PRO_0000449633,0.0
Q9Y617,P0DTD1-PRO_0000449628,0.0
P19484,P0DTD1-PRO_0000449625,0.0
Q96NB3,P0DTD1-PRO_0000449629,0.0
Q7Z6L0,P0DTD1-PRO_0000449627,0.0
P49795,P0DTD1-PRO_0000449632,0.0
Q9H7T9,P0DTD1-PRO_0000449622,0.0
Q9BWV1,P0DTD1-PRO_0000449619,0.0
Q9NWR8,P0DTD1-PRO_0000449626,0.0
Q8NDC0,P0DTD1-PRO_0000449632,0.0
Q96BQ1,P0DTD1-PRO_0000449621,0.0
Q96PL1,P0DTC9,0.0
Q9Y287,P0DTD1-PRO_0000449631,0.0
Q9Y680,P0DTC8,1.0
Q9BR46,P0DTC6,0.0
Q12946,P0DTD1-PRO_0000449623,0.0
Q9H4B7,P0DTD1-PRO_0000449623,0.0
Q6UY27,P0DTD1-PRO_0000449629,0.0
P13804,P0DTC5,1.0
Q9UJV3,P0DTD1-PRO_0000449622,0.0
Q9BY77,P0DTC7,0.0
P32856,P0DTD1-PRO_0000449619,0.0
Q58FF3,P0DTC5,0.0
Q96NS8,P0DTD1-PRO_0000449629,0.0
Q9Y240,P0DTD1-PRO_0000449633,0.0
Q6ZV60,P0DTD1-PRO_0000449630,0.0
P0DP25,P0DTD1-PRO_0000449629,0.0
Q9UBY9,P0DTC8,0.0
Q8TDY2,P0DTD1-PRO_0000449630,0.0
Q96LB8,P0DTD1-PRO_0000449629,0.0
Q9ULI2,P0DTD1-PRO_0000449633,0.0
O60890,P0DTD1-PRO_0000449621,0.0
P04628,P0DTC4,0.0
Q9Y5R5,P0DTC8,0.0
Q8N7N1,P0DTD1-PRO_0000449625,0.0
P13073,P0DTD1-PRO_0000449630,0.0
O60513,P0DTD1-PRO_0000449628,0.0
Q96H40,P0DTD1-PRO_0000449623,0.0
Q96A47,P0DTC4,0.0
P12524,P0DTD1-PRO_0000449631,0.0
Q8TBZ8,P0DTC5,0.0
Q6IEG0,P0DTD1-PRO_0000449619,0.0
P62837,P0DTD1-PRO_0000449631,0.0
P51149,P0DTD1-PRO_0000449625,1.0
Q9H4P4,P0DTD1-PRO_0000449632,1.0
Q9BWC9,P0DTD1-PRO_0000449629,0.0
Q9Y5Y9,P0DTD1-PRO_0000449633,0.0
Q8NBD8,P0DTD1-PRO_0000449623,0.0
P46063,P0DTD1-PRO_0000449622,0.0
Q9Y2L9,P0DTD1-PRO_0000449623,0.0
Q9NW15,P0DTC9,0.0
Q9BSH5,P0DTD1-PRO_0000449627,0.0
Q66GS9,P0DTD1-PRO_0000449630,1.0
P04808,P0DTD1-PRO_0000449629,0.0
O75608,P0DTD1-PRO_0000449627,0.0
P13797,P0DTD2,0.0
Q9BVA1,P0DTC8,0.0
P21217,P0DTD1-PRO_0000449631,0.0
P52272,P0DTD1-PRO_0000449623,0.0
Q9NQC3,P0DTC5,1.0
Q9BXS9,P0DTD1-PRO_0000449626,0.0
Q86SG4,P0DTD1-PRO_0000449619,0.0
P43686,P0DTC9,0.0
Q9Y421,P0DTD1-PRO_0000449624,0.0
Q9NRW7,P0DTC6,0.0
Q9H6F5,P0DTD1-PRO_0000449632,1.0
Q96RT1,P0DTC7,0.0
Q9Y243,P0DTD1-PRO_0000449628,0.0
Q8N1G2,P0DTD1-PRO_0000449629,0.0
Q96BP3,P0DTD1-PRO_0000449621,0.0
P01737,P0DTC2,0.0
Q6P9F5,P0DTC2,0.0
P78380,P0DTD2,0.0
Q6IEG0,P0DTD1-PRO_0000449628,0.0
Q9P2P5,P0DTD1-PRO_0000449632,0.0
Q9HCM9,P0DTD1-PRO_0000449622,0.0
Q9UBU6,P0DTC4,0.0
Q9UHI5,P0DTD1-PRO_0000449633,0.0
P10721,P0DTC3,1.0
Q5UIP0,P0DTD1-PRO_0000449626,0.0
P30988,P0DTD1-PRO_0000449622,0.0
P04000,P0DTC2,0.0
Q13066,P0DTD1-PRO_0000449623,0.0
P19622,P0DTD1-PRO_0000449622,0.0
Q9NP50,P0DTD1-PRO_0000449625,0.0
P62633,P0DTD1-PRO_0000449631,1.0
Q8N9V2,P0DTD1-PRO_0000449625,0.0
Q9BR46,P0DTC9,0.0
Q9H8X2,P0DTD1-PRO_0000449623,0.0
Q9BV29,P0DTD1-PRO_0000449632,0.0
P51679,P0DTC9,0.0
Q9NPD5,P0DTD1-PRO_0000449628,0.0
Q15327,P0DTC4,0.0
Q92888,P0DTD1-PRO_0000449622,0.0
Q96BN6,P0DTD1-PRO_0000449630,0.0
Q32P28,P0DTD1-PRO_0000449627,0.0
Q86VF5,P0DTC5,0.0
O76054,P0DTD1-PRO_0000449625,0.0
P46013,P0DTD1-PRO_0000449633,0.0
Q2VPJ9,P0DTD1-PRO_0000449631,0.0
Q9Y6K0,P0DTD1-PRO_0000449628,0.0
Q9HCE1,P0DTC9,1.0
Q14507,P0DTC9,0.0
Q6ZRS4,P0DTD1-PRO_0000449630,0.0
O14979,P0DTC9,1.0
Q5U651,P0DTD1-PRO_0000449628,0.0
Q6ZV70,P0DTC3,0.0
Q7RTV5,P0DTD1-PRO_0000449628,0.0
Q9Y371,P0DTC7,0.0
O43345,P0DTC2,0.0
Q9H3R2,P0DTC5,0.0
Q9GZY6,P0DTD1-PRO_0000449626,0.0
Q9P0K8,P0DTD1-PRO_0000449632,0.0
Q9Y247,P0DTD1-PRO_0000449620,0.0
Q8WTZ3,P0DTD1-PRO_0000449619,0.0
P19784,P0DTC9,1.0
Q9UKG9,P0DTD1-PRO_0000449620,0.0
Q8WW14,P0DTC9,0.0
Q5TF39,P0DTD1-PRO_0000449627,0.0
Q96MM6,P0DTD1-PRO_0000449628,0.0
P22897,P0DTD1-PRO_0000449623,0.0
Q8NHY6,P0DTC9,0.0
Q9NVI1,P0DTD1-PRO_0000449621,1.0
Q86YJ6,P0DTD1-PRO_0000449630,0.0
P0C617,P0DTD1-PRO_0000449628,0.0
Q96GF1,P0DTC5,0.0
Q8N4F7,P0DTC6,0.0
Q9UJ14,P0DTD1-PRO_0000449630,0.0
Q9H1I8,P0DTD1-PRO_0000449619,0.0
Q9NP85,P0DTD1-PRO_0000449627,0.0
Q5SRH9,P0DTC5,0.0
Q7RTS3,P0DTC4,0.0
Q9NQT4,P0DTD1-PRO_0000449626,1.0
P35711,P0DTD1-PRO_0000449623,0.0
P82930,P0DTD1-PRO_0000449625,0.0
Q6NZY7,P0DTD1-PRO_0000449632,0.0
Q96E66,P0DTC4,0.0
E5RJ46,P0DTC4,0.0
P17844,P0DTC7,0.0
P0C5J1,P0DTD1-PRO_0000449628,0.0
Q6XZB0,P0DTC3,0.0
Q7RTY9,P0DTD2,0.0
P22492,P0DTD1-PRO_0000449620,0.0
Q8NEK8,P0DTC7,0.0
Q96G01,P0DTD1-PRO_0000449630,0.0
Q6L9W6,P0DTD1-PRO_0000449620,0.0
Q9C0B9,P0DTD1-PRO_0000449627,0.0
Q07699,P0DTD1-PRO_0000449619,0.0
Q5VWM6,P0DTD1-PRO_0000449630,0.0
Q9NRN7,P0DTD1-PRO_0000449628,1.0
Q8NA66,P0DTC3,0.0
Q9Y4B6,P0DTD1-PRO_0000449621,1.0
Q9UNA0,P0DTD1-PRO_0000449632,0.0
Q9NVU0,P0DTD1-PRO_0000449623,0.0
Q8NGZ3,P0DTD1-PRO_0000449619,0.0
Q6Y288,P0DTD1-PRO_0000449628,0.0
Q6NUT2,P0DTC7,1.0
Q16099,P0DTC9,0.0
Q9HAW0,P0DTC7,0.0
Q96SM3,P0DTD1-PRO_0000449622,0.0
Q8ND23,P0DTC8,0.0
P16452,P0DTD1-PRO_0000449630,0.0
A2RRD8,P0DTC4,0.0
P11172,P0DTC3,1.0
Q13772,P0DTC3,0.0
Q9H4L7,P0DTD1-PRO_0000449632,0.0
P15735,P0DTC8,0.0
Q14449,P0DTD1-PRO_0000449619,0.0
Q5TG53,P0DTC2,0.0
Q8IXQ3,P0DTD1-PRO_0000449625,0.0
Q86UV6,P0DTD2,0.0
O43837,P0DTD1-PRO_0000449628,1.0
Q9UKK6,P0DTD1-PRO_0000449621,0.0
Q92908,P0DTC6,0.0
Q2M1K9,P0DTD1-PRO_0000449619,0.0
Q8NA23,P0DTC3,0.0
Q99665,P0DTC9,0.0
Q96DT7,P0DTC4,0.0
P23508,P0DTD1-PRO_0000449629,0.0
A1L4H1,P0DTD1-PRO_0000449630,0.0
O43248,P0DTC6,0.0
P28325,P0DTD1-PRO_0000449629,0.0
P35241,P0DTD1-PRO_0000449630,1.0
Q9Y282,P0DTC5,0.0
Q9UHN1,P0DTD1-PRO_0000449622,0.0
O15198,P0DTD1-PRO_0000449619,0.0
Q9Y242,P0DTD1-PRO_0000449627,0.0
P08172,P0DTC5,0.0
Q6NVV1,P0DTD1-PRO_0000449630,0.0
P62913,P0DTD1-PRO_0000449629,0.0
P32929,P0DTC2,0.0
Q8TDI0,P0DTC5,0.0
Q8N104,P0DTC6,0.0
Q5JTZ9,P0DTC2,0.0
Q8NE65,P0DTD1-PRO_0000449624,0.0
P61018,P0DTD1-PRO_0000449622,0.0
Q9BWG4,P0DTC2,0.0
A8MVZ5,P0DTD1-PRO_0000449623,0.0
Q6P5X7,P0DTC5,0.0
P04632,P0DTC9,0.0
P12882,P0DTC7,0.0
P0DP04,P0DTC2,0.0
P51811,P0DTD1-PRO_0000449630,0.0
Q9ULC3,P0DTC5,0.0
Q86WP2,P0DTD1-PRO_0000449629,0.0
Q6UXS0,P0DTC7,0.0
P55773,P0DTC3,0.0
Q86YT5,P0DTC4,0.0
Q9HBM1,P0DTD1-PRO_0000449632,0.0
Q8WXE0,P0DTC4,0.0
Q9BZF2,P0DTC2,0.0
Q9Y2W7,P0DTD1-PRO_0000449621,0.0
Q5U649,P0DTD1-PRO_0000449625,0.0
Q8IXT5,P0DTD1-PRO_0000449624,0.0
Q8IYF1,P0DTD1-PRO_0000449627,0.0
P0CG43,P0DTD1-PRO_0000449631,0.0
O71037,P0DTD1-PRO_0000449623,0.0
Q8NH73,P0DTC5,0.0
P40222,P0DTD1-PRO_0000449627,0.0
Q9Y6K9,P0DTD1-PRO_0000449626,0.0
Q9GZT5,P0DTC3,0.0
Q8IZF7,P0DTD1-PRO_0000449624,0.0
Q9NY74,P0DTC9,0.0
Q9HC07,P0DTD1-PRO_0000449631,0.0
Q9BQ39,P0DTC5,0.0
Q7Z4G1,P0DTD1-PRO_0000449622,0.0
Q9HDB8,P0DTC5,0.0
Q2T9J0,P0DTD1-PRO_0000449629,1.0
O75717,P0DTD1-PRO_0000449623,0.0
P40879,P0DTC6,0.0
P12277,P0DTC3,1.0
Q6IQ21,P0DTD1-PRO_0000449632,0.0
P12004,P0DTD1-PRO_0000449620,0.0
Q6ZT07,P0DTC5,1.0
Q9NUG6,P0DTC3,0.0
Q6UWP2,P0DTD1-PRO_0000449619,0.0
P60842,P0DTD1-PRO_0000449633,0.0
Q9Y5C1,P0DTD2,0.0
Q6ZNI0,P0DTC9,0.0
Q8NGD3,P0DTD1-PRO_0000449633,0.0
O60522,P0DTD1-PRO_0000449621,0.0
Q9UBN7,P0DTC4,0.0
A6NMN3,P0DTD1-PRO_0000449624,0.0
O60240,P0DTC8,0.0
Q9UIG4,P0DTD1-PRO_0000449619,0.0
Q9NR30,P0DTC9,1.0
Q76KX8,P0DTC8,0.0
P07205,P0DTC3,1.0
P81408,P0DTD1-PRO_0000449626,0.0
P78527,P0DTD1-PRO_0000449633,0.0
A5D6W6,P0DTC6,0.0
Q8NGI9,P0DTD1-PRO_0000449632,0.0
Q9Y448,P0DTC9,0.0
Q9P225,P0DTD1-PRO_0000449621,0.0
Q86XE3,P0DTC9,0.0
Q8IWG1,P0DTD1-PRO_0000449622,0.0
P53804,P0DTC3,0.0
P52740,P0DTC7,0.0
Q5T5F5,P0DTD1-PRO_0000449626,0.0
A6NJ64,P0DTD1-PRO_0000449632,0.0
P52739,P0DTC8,0.0
Q96HW7,P0DTC5,1.0
Q8IWZ3,P0DTC5,1.0
Q9UBX5,P0DTD1-PRO_0000449627,1.0
Q96K19,P0DTD2,0.0
Q96NJ5,P0DTD1-PRO_0000449621,0.0
P82663,P0DTD1-PRO_0000449626,1.0
Q8N782,P0DTD2,0.0
Q9NR46,P0DTD1-PRO_0000449629,0.0
Q13084,P0DTD1-PRO_0000449627,0.0
Q8IYX7,P0DTD1-PRO_0000449632,0.0
Q9Y2B5,P0DTD1-PRO_0000449633,0.0
Q12912,P0DTC9,0.0
Q6ZNI0,P0DTD1-PRO_0000449629,0.0
Q16828,P0DTD1-PRO_0000449631,0.0
Q9H3R0,P0DTC3,0.0
Q9Y3B2,P0DTD1-PRO_0000449626,0.0
Q659A1,P0DTD1-PRO_0000449621,0.0
Q03014,P0DTD1-PRO_0000449625,0.0
Q9HCK5,P0DTD1-PRO_0000449628,0.0
P45378,P0DTD1-PRO_0000449631,0.0
O96024,P0DTD1-PRO_0000449624,0.0
Q8TBB5,P0DTD1-PRO_0000449632,0.0
Q8NFD5,P0DTD1-PRO_0000449633,0.0
Q8IUE6,P0DTD1-PRO_0000449624,0.0
P61254,P0DTD1-PRO_0000449631,0.0
O15439,P0DTD1-PRO_0000449627,0.0
P28906,P0DTD1-PRO_0000449631,0.0
Q5VZI3,P0DTD1-PRO_0000449626,0.0
Q96M69,P0DTD1-PRO_0000449624,0.0
P55060,P0DTD1-PRO_0000449626,1.0
O14531,P0DTD1-PRO_0000449629,0.0
P09341,P0DTC7,0.0
Q8WUJ0,P0DTC6,0.0
Q8NCA5,P0DTC9,1.0
Q9NYU1,P0DTC3,1.0
Q7Z5K2,P0DTD1-PRO_0000449626,0.0
Q92545,P0DTC3,1.0
O43304,P0DTD2,0.0
Q96NB3,P0DTD1-PRO_0000449633,0.0
Q8N912,P0DTD1-PRO_0000449620,0.0
P55291,P0DTD1-PRO_0000449623,0.0
Q9BTV6,P0DTD1-PRO_0000449621,0.0
P21127,P0DTC7,0.0
Q8NCE0,P0DTD1-PRO_0000449621,0.0
Q9NS23,P0DTC2,0.0
Q9UPW6,P0DTD1-PRO_0000449621,0.0
Q9UPN4,P0DTC6,1.0
Q96CD2,P0DTD1-PRO_0000449631,0.0
Q7Z5Q5,P0DTD1-PRO_0000449626,0.0
P32298,P0DTC8,0.0
Q8NGF4,P0DTD1-PRO_0000449623,0.0
Q96CN9,P0DTD1-PRO_0000449630,1.0
O95006,P0DTD1-PRO_0000449621,0.0
Q96JK9,P0DTC9,0.0
Q0P641,P0DTD1-PRO_0000449627,0.0
Q99828,P0DTC5,0.0
C9JQI7,P0DTD1-PRO_0000449631,0.0
Q9Y2R4,P0DTD1-PRO_0000449622,0.0
P34096,P0DTD1-PRO_0000449626,0.0
P10828,P0DTD1-PRO_0000449620,0.0
P49023,P0DTC4,0.0
Q3KR16,P0DTD1-PRO_0000449621,0.0
Q6NVU6,P0DTD1-PRO_0000449622,0.0
P35609,P0DTC3,1.0
I0J062,P0DTD1-PRO_0000449629,0.0
Q9BWX5,P0DTD1-PRO_0000449621,0.0
Q9BWU0,P0DTD1-PRO_0000449631,0.0
P24844,P0DTD1-PRO_0000449621,0.0
Q8WVJ9,P0DTD1-PRO_0000449625,0.0
Q86YB7,P0DTD1-PRO_0000449623,0.0
Q8N8Q8,P0DTC2,0.0
Q8TAW3,P0DTD1-PRO_0000449627,0.0
P07910,P0DTD1-PRO_0000449625,0.0
Q8IYB7,P0DTD1-PRO_0000449621,0.0
O60512,P0DTD1-PRO_0000449623,0.0
Q5T6L9,P0DTD1-PRO_0000449631,0.0
Q6IQ16,P0DTC8,0.0
P49961,P0DTC3,0.0
Q9NZH4,P0DTD1-PRO_0000449625,0.0
P60763,P0DTC5,0.0
Q96G01,P0DTC6,1.0
P0DJD7,P0DTD1-PRO_0000449628,0.0
Q9UKG9,P0DTD2,0.0
Q9P055,P0DTD1-PRO_0000449624,0.0
Q13164,P0DTD1-PRO_0000449633,0.0
Q8NBJ4,P0DTD1-PRO_0000449626,0.0
O15391,P0DTD1-PRO_0000449633,0.0
Q9H4W6,P0DTD1-PRO_0000449626,0.0
Q53GS7,P0DTD1-PRO_0000449624,0.0
P23396,P0DTC6,0.0
Q8NFT8,P0DTD1-PRO_0000449626,0.0
Q9NS18,P0DTD1-PRO_0000449627,0.0
Q5T035,P0DTC9,0.0
A6NET4,P0DTC5,0.0
P63215,P0DTD1-PRO_0000449630,0.0
Q8N7G0,P0DTC5,0.0
Q7Z2K8,P0DTD1-PRO_0000449621,0.0
Q8NEM8,P0DTD1-PRO_0000449620,0.0
P57737,P0DTD1-PRO_0000449624,0.0
Q9UK12,P0DTC6,0.0
O75534,P0DTD2,1.0
P50539,P0DTD1-PRO_0000449620,0.0
Q14203,P0DTC6,1.0
P85299,P0DTD1-PRO_0000449632,0.0
Q96H22,P0DTC2,0.0
Q9UKA9,P0DTD2,1.0
Q15072,P0DTD1-PRO_0000449633,0.0
Q9HBR0,P0DTC3,0.0
Q92766,P0DTD1-PRO_0000449631,0.0
Q9NPF7,P0DTC3,0.0
O00764,P0DTD1-PRO_0000449627,0.0
A0A0K0K1G6,P0DTC6,0.0
P30532,P0DTD1-PRO_0000449628,0.0
Q9GZN1,P0DTD1-PRO_0000449620,0.0
P10599,P0DTD1-PRO_0000449630,0.0
Q6ZMU5,P0DTD1-PRO_0000449628,0.0
Q9UIG4,P0DTD1-PRO_0000449629,0.0
A6ND36,P0DTD1-PRO_0000449624,0.0
Q8N0U6,P0DTC3,0.0
O60462,P0DTC4,0.0
Q8NBJ9,P0DTC2,0.0
Q6PKG0,P0DTC9,1.0
P12109,P0DTD1-PRO_0000449625,0.0
L0R819,P0DTC8,0.0
Q8WXD0,P0DTD1-PRO_0000449620,0.0
Q8NER1,P0DTD1-PRO_0000449630,0.0
Q9Y471,P0DTC5,0.0
O00764,P0DTD1-PRO_0000449621,0.0
Q9C093,P0DTD1-PRO_0000449628,0.0
Q96H55,P0DTD1-PRO_0000449633,0.0
P98182,P0DTD1-PRO_0000449623,0.0
Q8N6M9,P0DTD1-PRO_0000449628,0.0
Q15276,P0DTD1-PRO_0000449628,0.0
O14777,P0DTC2,0.0
Q9Y5P8,P0DTC2,0.0
Q96PM5,P0DTD1-PRO_0000449621,1.0
Q96CN7,P0DTD1-PRO_0000449624,0.0
Q99469,P0DTC4,0.0
P26038,P0DTD1-PRO_0000449624,0.0
A8MZ25,P0DTD1-PRO_0000449632,0.0
Q6NUN0,P0DTC5,0.0
Q15276,P0DTC6,1.0
Q9UK59,P0DTD1-PRO_0000449632,0.0
Q9UKD2,P0DTD1-PRO_0000449623,0.0
Q8N143,P0DTD1-PRO_0000449622,0.0
Q9NQ38,P0DTC6,0.0
Q9H207,P0DTD2,0.0
Q9BQB6,P0DTD1-PRO_0000449621,0.0
P23508,P0DTD1-PRO_0000449623,0.0
Q16629,P0DTC8,0.0
Q13868,P0DTD1-PRO_0000449626,1.0
Q6UWF9,P0DTD2,0.0
Q5BKZ1,P0DTD1-PRO_0000449631,0.0
P0C7P0,P0DTC8,1.0
Q9H270,P0DTC3,1.0
P0DMV8,P0DTD1-PRO_0000449622,0.0
Q13162,P0DTD1-PRO_0000449631,1.0
P35372,P0DTD1-PRO_0000449623,0.0
Q96C45,P0DTD1-PRO_0000449632,0.0
Q6UWR7,P0DTD1-PRO_0000449624,0.0
Q9BY78,P0DTD1-PRO_0000449621,0.0
A6NJQ4,P0DTD1-PRO_0000449624,0.0
Q5T9C2,P0DTD1-PRO_0000449627,0.0
Q9UJU5,P0DTC4,0.0
Q9Y5H5,P0DTD1-PRO_0000449625,0.0
Q9NZS9,P0DTC6,0.0
Q8N3Y1,P0DTD2,0.0
Q14997,P0DTD1-PRO_0000449623,0.0
Q96A70,P0DTD1-PRO_0000449627,0.0
Q9BY27,P0DTD1-PRO_0000449631,0.0
P07919,P0DTD1-PRO_0000449620,0.0
P09884,P0DTD1-PRO_0000449619,1.0
Q7LC44,P0DTD1-PRO_0000449628,0.0
Q8N814,P0DTD1-PRO_0000449619,0.0
P28347,P0DTD1-PRO_0000449622,0.0
Q7Z3E2,P0DTC7,0.0
P23510,P0DTC5,0.0
Q9NY25,P0DTD1-PRO_0000449628,0.0
Q9Y333,P0DTD2,0.0
P81274,P0DTD2,0.0
Q96D09,P0DTD1-PRO_0000449629,0.0
Q6ZS10,P0DTD1-PRO_0000449620,0.0
B5MCN3,P0DTD1-PRO_0000449621,0.0
P78412,P0DTD2,0.0
Q8NE00,P0DTD1-PRO_0000449630,0.0
Q02505,P0DTD2,0.0
P55103,P0DTC9,0.0
Q6ZRI8,P0DTD1-PRO_0000449622,0.0
Q6UQ28,P0DTD1-PRO_0000449624,0.0
Q96AE7,P0DTC3,1.0
Q96JW4,P0DTD1-PRO_0000449623,0.0
O95394,P0DTD1-PRO_0000449633,0.0
P24534,P0DTD1-PRO_0000449619,0.0
O14633,P0DTD1-PRO_0000449631,0.0
Q9NRF8,P0DTC9,0.0
Q7Z6I5,P0DTD1-PRO_0000449625,0.0
Q5T7P2,P0DTD1-PRO_0000449627,0.0
Q5D862,P0DTD1-PRO_0000449623,0.0
O43414,P0DTD1-PRO_0000449630,0.0
